app_pkg,arpu,click_num,country_code,data_date,fill_num,imp_uv,lc,placement_id,request_num,revenue,show_num,uv
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,24,0,,149343,24,0.0,0,22
com.ehawk.antivirus.applock.wifi,0.01,2,VN,2019-01-24,414,52,,150636,415,0.0248,53,402
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,565,79,,148722,565,0.0,101,475
com.ehawk.antivirus.applock.wifi,0.0,0,VN,2019-01-24,16,7,,139233,16,0.0,10,10
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,2,0,,148721,2,0.0,0,2
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,2,0,,148722,2,0.0,0,2
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,1,0,,148719,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,3,0,,150639,3,0.0,0,2
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,1,0,,142494,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,2,1,,150642,2,0.0,1,2
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,3,1,,150987,3,0.0,2,2
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,1,1,,150646,1,0.0,1,1
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,1,0,,150417,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VI,2019-01-24,1,0,,147867,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,1,0,,150988,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,1,0,,150986,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,1,0,,148722,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,9,3,,150933,9,0.0,3,7
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,22,0,,150639,22,0.0,0,14
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,1,0,,150648,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,3,3,,150934,3,0.0,3,2
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,1,0,,150642,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,4,0,,150987,4,0.0,0,4
com.ehawk.antivirus.applock.wifi,0.0,0,VG,2019-01-24,0,0,,149353,0,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,458,16,,149339,458,0.0,23,171
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,2,0,,150652,2,0.0,0,2
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,30,2,,149344,30,0.0,2,25
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,0,0,,150641,0,0.0,0,0
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,38,3,,149343,38,0.0,3,31
com.ehawk.antivirus.applock.wifi,0.0,2,VE,2019-01-24,388,60,,150636,388,0.00466,71,350
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,553,58,,150417,553,0.0,76,487
